;clip_index;movie_id;annotator;label;concepts;comment;start_frame;end_frame;imdb_key;movie_title;framerate;subtitle;start_clip;end_clip
4472;id_36;7;annotator1;Hard Negative;['Voice', 'Speech', 'Narratology'];['Lisbel (trying to?) be seductive. Lawyer asking her to go to his home.'];73187;74012;tt1568346;The Girl with the Dragon Tattoo;23.976; Mr. Bjurman, please. It's Lisbeth Salander. Hold for a moment, please. Lisbeth, I haven't seen you Are you well? I'm fine. I'm sorry I missed our appointment, I had a lot of work. Something the matter? No, no, nothing to be concerned about. Actually, I need another advance on my allowance. Can I come to your office tonight? I don't work at night, Lisbeth. Why don't you come to my house, huh? Do you have a pen? I don't need a pen. What's the address? It's, uh...;4574;4625
4473;id_37;7;annotator1;Sure;['Body', 'Clothing', 'Posture', 'Speech', 'Activities', 'Look', 'Exp of emotion'];['Rape scene'];74013;79206;tt1568346;The Girl with the Dragon Tattoo;23.976; Hello? It's me. Lisbeth. Come on in. You like it? It's nice. It's home. What do you need money for this time? Food. How are you? I'm so glad you decided to come and visit. I just want my money. Well, let's see if we can help you out with that. Wait. Is there a problem? I just want to know, am I going to have to do this every time I need money to eat? You're so cute when you're surly. I forgot to ask you: You like anal sex?;4625;4950
4474;id_38;7;annotator1;Easy Negative;[];[];79207;80857;tt1568346;The Girl with the Dragon Tattoo;23.976; Faith is the assurance of things hoped for, the evidence of things not seen. Through faith we understand that the world was created by the word of God.;4950;5053
4475;id_39;7;annotator1;Sure;['Body', 'Clothing', 'Activities', 'Look'];[];80858;81791;tt1568346;The Girl with the Dragon Tattoo;23.976; I'll drive you home. I can get home on my own. Are you sure?;5053;5111
4476;id_40;7;annotator1;Easy Negative;[];[];81792;82397;tt1568346;The Girl with the Dragon Tattoo;23.976;;5112;5149
4477;id_41;7;annotator1;Sure;['Body', 'Posture'];[];82398;82740;tt1568346;The Girl with the Dragon Tattoo;23.976;;5149;5171
4478;id_42;7;annotator1;Easy Negative;[];[];82741;84876;tt1568346;The Girl with the Dragon Tattoo;23.976; Is it any warmer inside? No. I apologize if you've been having financial problems at the magazine during Mikael's absence. We'll work through them. Are you sure? How long do you think you can hang on? Six months? That sounds about right. I used to be in the newspaper business. We owned six dailies back in the '50s. We still own one. The Courier, here in town. Which I let my nephew, Birger, run, because he can't run anything else. So, what would you say to taking on a partner? Well, we've never had to consider it before. We value our independence very much. Independence in publishing is dependent on advertisers. However much you have, you retain. We don't care about content. Excuse me. Did I miss something? Talking about investing in the magazine. I gathered that. But why? Not out of greed, that's for sure. I feel badly that I've taken Mikael away from you at the worst possible time. But now I am convinced that this is the right thing to do. The moral thing. That's one reason. And, um... And...? The enemies of my friends are my enemies.;5171;5304
4479;id_43;7;annotator1;Easy Negative;[];[];84877;85587;tt1568346;The Girl with the Dragon Tattoo;23.976; The enemies of my friends are my enemies. How long have you been discussing this with them? I haven't. They called yesterday and asked me to come up. Why didn't you tell me? You live in the woods. I deserve to be treated like an idiot? I wanted to hear what they had to say. You would've said no before they could. Well, I'm saying it now. It's a bad idea. You heard me tell them we had six months. I lied. We will be out of business in three. But you don't know this family like I do. They're crazy. We're not marrying into it. If we do this, that's exactly what we're doing.;5304;5349
4480;id_44;7;annotator1;Sure;['Type of shot', 'Body', 'Clothing', 'Posture', 'Activities'];['shot when she gets up. Taking off clothing and going on bed naked'];85588;86121;tt1568346;The Girl with the Dragon Tattoo;23.976; If we do this, that's exactly what we're doing. So you wanna say no, let's say no. Instead of 50 percent of something, let's own 100 percent of nothing. What? Mikael? I'm leaving this godforsaken island in the morning. So? So are you coming to bed or not?;5349;5382
4481;id_45;7;annotator1;Easy Negative;[];[];86122;87241;tt1568346;The Girl with the Dragon Tattoo;23.976; How much do one of those cost? Around 3000. This is really gonna hurt. Your call. Vanger Industries took a controlling interest in Millennium magazine, which, according to analysts, has been in financial trouble... Millennium is an excellent magazine We think it's undervalued right now, which is good business for us. Well, there's another reason. I don't like bullies. Are you referring to Mr. Wennerstr̦m? I'm referring to anyone who tries to sue his enemies into submission. If Herr Wennerstr̦m would like to try it again, he will find himself fighting a company that can afford to fight back.;5382;5452
4482;id_46;7;annotator1;Easy Negative;[];[];87242;91164;tt1568346;The Girl with the Dragon Tattoo;23.976; he will find himself fighting a company that can afford to fight back. I've always admired Henrik Vanger. He's a titan and a gentleman. But he's also quite old now, which may explain how he could be taken in by a convicted liar. Threetwenty. Shit. The current archive is on CDs. The older stuff, still negatives. What general period are you interested in? September, 1966. Thank you. Is this about Harriet Vanger? You're too young to know about that. Everyone here grows up knowing about her. It's how we're taught about strangers.;5452;5697
4483;id_47;7;annotator1;Hard Negative;['Voice', 'Look'];[];91165;91913;tt1568346;The Girl with the Dragon Tattoo;23.976; It's how we're taught about strangers. Lisbeth. I need to pay my rent. I need some money. Oh, come on in. I feel a bit badly how we left it last time. Me too.;5697;5744
4484;id_48;7;annotator1;Easy Negative;[];[];91914;92641;tt1568346;The Girl with the Dragon Tattoo;23.976;;5744;5790
4485;id_49;7;annotator1;Sure;['Body', 'Voice', 'Clothing', 'Posture', 'Speech', 'Activities'];['Rape scene'];92642;98091;tt1568346;The Girl with the Dragon Tattoo;23.976;" Good. You're alive. You recognize this? I had it with me last time. I set it here, remember? And this snap, you see it? It's not a snap. It's a wideangle fiberoptics lens. I thought it was going to be another blow job, which is disgusting enough. But I misjudged just how sick you are. Okay. Here's what's going to happen. Pay attention. Look at me. Once you can sit again, which could be a while, I admit, we're going to go to my bank and tell them that I alone have access to my money. Nod. After that you will never contact me again. Each month you will prepare a report of a meeting we will never have. In it, you'll describe how well I'm doing. How ""sociable"" I'm becoming. Then you will negotiate with the court to have my declaration of incompetence lifted. If you fail, this video will spread across the internet like a virus. Nod. And if anything should happen to me, if I get run over by a car, if you run me over with a car, this will upload automatically. Nod that you understand. Ooh. Gabardine. I'm taking the keys to this apartment because I'll be checking on you. If I find a girl in here with you, whether she came of her own free will or not... No, not the video. I'll kill you. Do you doubt anything I've said? Do you doubt what's in the reports that have followed me around all my life? What do they say? If you had to sum it up. They say I'm insane. No, it's okay, you can nod because it's true. I am insane. Nod! I know it's going to be hard for you to abide by my rules. The abstinence part most of all. So I'm going to make it easier for you. Lie still. I've never done this before. And there will be blood.";5790;6130
4486;id_50;7;annotator1;Hard Negative;['Type of shot', 'Look'];[];98092;98973;tt1568346;The Girl with the Dragon Tattoo;23.976;;6130;6185
4487;id_51;7;annotator1;Easy Negative;[];[];98974;99116;tt1568346;The Girl with the Dragon Tattoo;23.976;;6185;6194
4488;id_52;7;annotator1;Sure;['Type of shot', 'Body', 'Clothing', 'Posture', 'Look'];[];99117;99793;tt1568346;The Girl with the Dragon Tattoo;23.976;;6194;6237
4489;id_53;7;annotator1;Easy Negative;[];[];99794;102366;tt1568346;The Girl with the Dragon Tattoo;23.976; Hi. Hi. What are you doing here? On my way to Skellefte̴. I can only stay a couple of hours. What's in Skellefte̴? Bible camp. Oh, yeah. I'm not dangerous. It's fine, Nilla. Whatever you want to do is fine. Everybody needs something. Just as long as it's not God. I didn't say that. I haven't been around enough to really know what's going on with you. And I apologize for that. But I'd never want you not to tell me something because you think I might not want to hear it. That's what I'm doing. It should've been me visiting you. I'm sorry It's okay. It was nice seeing you. BYEbye I'll see you. Yeah. Thanks. Oh, don't go too hard on the Catholics. The what? The article you're writing. Oh, I'm not writing an article about Catholics. The Bible quotes by your desk. I love you.;6237;6397
